,sentence,label
0,This condo/hotel is okay. Pros: each room has it's own balcony. Con: it's a far ass walk to MGM,"Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: This condo/hotel is okay. Pros: each room has it's own balcony. Con: it's a far ass walk to MGM
Response:  Neutral"
0,"this is the place to go for happy hour if you want something out of the norm! sangria + tapas dished for 50% off...\n\nif only we knew it was happy hour before having a seat in the dining area. so minus one star for that. if it wasn't for my friend who read the poster above the urinal in the restroom, we would have never knew! wish our waiter told us...\n\nbut i guess that's no reason to give this review any less, because the food here is delicious... small... but delicious. i recommend the empenatas, any paella dish, and their stuffed mushrooms. what else that is awesome about this place is you can order off the strip burger menu as well. i'll be back for happy hour next time...","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: this is the place to go for happy hour if you want something out of the norm! sangria + tapas dished for 50% off...\n\nif only we knew it was happy hour before having a seat in the dining area. so minus one star for that. if it wasn't for my friend who read the poster above the urinal in the restroom, we would have never knew! wish our waiter told us...\n\nbut i guess that's no reason to give this review any less, because the food here is delicious... small... but delicious. i recommend the empenatas, any paella dish, and their stuffed mushrooms. what else that is awesome about this place is you can order off the strip burger menu as well. i'll be back for happy hour next time...
Response:  Positive"
0,"Great at taking my money, but horrible at delivering promised goods.  I bought a signature gold suit on December 2nd. I was able to pick up my suit jacket on December 10th and I was measured for my suit pants adjustments that day. Fast forward 48 days later and I still do not have my suit pants. Nothing like spending $300+ on a suit plus adjustments while only receiving half of the suit. They have HORRIBLE customer service, after initial purchase.   I can't recommend this store.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Great at taking my money, but horrible at delivering promised goods.  I bought a signature gold suit on December 2nd. I was able to pick up my suit jacket on December 10th and I was measured for my suit pants adjustments that day. Fast forward 48 days later and I still do not have my suit pants. Nothing like spending $300+ on a suit plus adjustments while only receiving half of the suit. They have HORRIBLE customer service, after initial purchase.   I can't recommend this store.
Response:  Very Negative"
0,I gave this place a 1 because I had to. 3 more apartments were burglarized in less than a month including mine and a neighbor this is ridiculous. The people who run this joint are not  doing nothing. I was told they fired the security guard that was on shift when my apartment was robbed then replaced that fuck up with another low life that's probably in on it. On top of that maintenance drops by nails your door frames together then tells you it will be 2 days before it  will be completely fixed. Such bullshit!  I'm sorry for the others that got robbed and it's sad that I can't just up and leave due to contractual obligations. My girlfriend is afraid every night and I stress while at work because I know Coronado Bay Apartments aren't doing what's necessary to insure their tenants safety. If you value your valuables do yourself a favor and move somewhere with a Complex that cares about the security of it most important asset. THE TENANT!!!,"Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I gave this place a 1 because I had to. 3 more apartments were burglarized in less than a month including mine and a neighbor this is ridiculous. The people who run this joint are not  doing nothing. I was told they fired the security guard that was on shift when my apartment was robbed then replaced that fuck up with another low life that's probably in on it. On top of that maintenance drops by nails your door frames together then tells you it will be 2 days before it  will be completely fixed. Such bullshit!  I'm sorry for the others that got robbed and it's sad that I can't just up and leave due to contractual obligations. My girlfriend is afraid every night and I stress while at work because I know Coronado Bay Apartments aren't doing what's necessary to insure their tenants safety. If you value your valuables do yourself a favor and move somewhere with a Complex that cares about the security of it most important asset. THE TENANT!!!
Response:  Very Negative"
0,"So glad we purchased a groupon here to try it out. Upon arriving we waited 10 minutes at our table before asking a busser to see who our waitress was supposed to be. \n\nIt seemed 5 different people took care of us, which in some restaurants is called teamwork, here it was disarray. \n\nThe tables were so close in their side room that we felt like we were sharing conversations with people we didn't know. Also, our steaks, while cooked to order, lacked flavor.\n\nOn the good end, we loved the setting. The decorations and mood was nice. The fries were good, the seasonal beer was great (3 dollar draft at happy hour) and the baked potato was outstanding.\n\nWe probably won't be back, but it'd be worth trying if you find the right deal or like their menu options. My hope would be that our service experience was an outlier.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: So glad we purchased a groupon here to try it out. Upon arriving we waited 10 minutes at our table before asking a busser to see who our waitress was supposed to be. \n\nIt seemed 5 different people took care of us, which in some restaurants is called teamwork, here it was disarray. \n\nThe tables were so close in their side room that we felt like we were sharing conversations with people we didn't know. Also, our steaks, while cooked to order, lacked flavor.\n\nOn the good end, we loved the setting. The decorations and mood was nice. The fries were good, the seasonal beer was great (3 dollar draft at happy hour) and the baked potato was outstanding.\n\nWe probably won't be back, but it'd be worth trying if you find the right deal or like their menu options. My hope would be that our service experience was an outlier.
Response:  Positive"
0,"Slow service,  average food.  In fact, I had a 100% better Cesar salad at pub in Seattle. Lame. The restaurant itself is nice and the bar area looked pretty lively.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Slow service,  average food.  In fact, I had a 100% better Cesar salad at pub in Seattle. Lame. The restaurant itself is nice and the bar area looked pretty lively.
Response:  Positive"
0,"I tried Toast for the first time this past weekend and would definitely recommend it.  I came in for brunch with a friend, and yes, there was about a 15 minute wait, but they served us coffee in the meantime.  And they offer you corn bread and apple butter as soon as you're seated - a great start. It's a much bigger space than I expected, and they really efficiently take care of everyone with the team service.  Even though some other reviews have noted that you don't get to develop a relationship with the servers,  they were all incredibly friendly and helpful so it really didn't matter to me.  We got omelettes and a side of french toast and everything was great.  It was exactly what we wanted and served incredibly quickly but without rushing us.  I'll definitely be back.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I tried Toast for the first time this past weekend and would definitely recommend it.  I came in for brunch with a friend, and yes, there was about a 15 minute wait, but they served us coffee in the meantime.  And they offer you corn bread and apple butter as soon as you're seated - a great start. It's a much bigger space than I expected, and they really efficiently take care of everyone with the team service.  Even though some other reviews have noted that you don't get to develop a relationship with the servers,  they were all incredibly friendly and helpful so it really didn't matter to me.  We got omelettes and a side of french toast and everything was great.  It was exactly what we wanted and served incredibly quickly but without rushing us.  I'll definitely be back.
Response:  Positive"
0,Blows. Badly. Its like new jersey meets new jerseys ugly kid brother. Smh.,"Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Blows. Badly. Its like new jersey meets new jerseys ugly kid brother. Smh.
Response: 😂 Very Negative"
0,"The only reason TK's doesn't get 4 stars is because the pricing could have been better for lunch.  Other than that though, I ordered the burger, my boyfriend got the salmon, and both were amazing!  \n\nService was prompt and the atmosphere was just what you would expect it to be at Scottsdale Quarter: a few tables on business lunch, a couple families, and golfers ready to grub.  All of this amidst a small bar, brick detailing, and a fancily upholstered booth parallel to the kitchen, where chefs can be seen whisking, flipping, and plating away.  The burger was one of the best in the valley, with a choice of fries or arugula salad (I chose the healthy option this time).  The salmon was pan-seared to perfection, atop a bed of fingerling potatoes and green beans.\n\nWith many dining options at the Quarter, this is one that I am sure to taste again... and maybe even try that pulled pork that everyone is raving about.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: The only reason TK's doesn't get 4 stars is because the pricing could have been better for lunch.  Other than that though, I ordered the burger, my boyfriend got the salmon, and both were amazing!  \n\nService was prompt and the atmosphere was just what you would expect it to be at Scottsdale Quarter: a few tables on business lunch, a couple families, and golfers ready to grub.  All of this amidst a small bar, brick detailing, and a fancily upholstered booth parallel to the kitchen, where chefs can be seen whisking, flipping, and plating away.  The burger was one of the best in the valley, with a choice of fries or arugula salad (I chose the healthy option this time).  The salmon was pan-seared to perfection, atop a bed of fingerling potatoes and green beans.\n\nWith many dining options at the Quarter, this is one that I am sure to taste again... and maybe even try that pulled pork that everyone is raving about.
Response:  Positive"
0,"Casa B's has the best pizza in Madison, bar none.  The slices are gigantic, and the crust is absolutely perfect.  I can also recommend the Pasta Alla Nafi, which has a tomato cream sauce, chicken, and artichoke hearts.  Fantastic!  The Junction Road location is much nicer than their old downtown location was, though I really miss being able to walk from the UW campus for a slice.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Casa B's has the best pizza in Madison, bar none.  The slices are gigantic, and the crust is absolutely perfect.  I can also recommend the Pasta Alla Nafi, which has a tomato cream sauce, chicken, and artichoke hearts.  Fantastic!  The Junction Road location is much nicer than their old downtown location was, though I really miss being able to walk from the UW campus for a slice.
Response:  Positive"
0,"They always get so out of breath, this team. Hence their name: Carolina Panters.\n\nI'm no fan of the Carolina Panthers. Cam Newton is pretty cool, so was Steve Smith, but yeah. And Peppers. He was good.\n\nI feel bad that you guys have to go with the name Carolina. It always makes me feel like it's a real diss to Charlotte. I could understand it with New England playing so far outside Boston, and wanting to draw in the rest of the states in the region. And Boston is so famous already for all of its other teams and things that it doesn't need the Patriot name. But you would be surprised how many people outside Carolina don't even know which city the Panthers play in. \""Charlotte could have an NFL team right?\"" said a friend of mine. \""That's a big city isn't it?\""\n\nAnyway, I'm more of a Raleigh-Durham-Chapel Hill person than a Charlotte person anyway, but more power to the Panthers and good luck to them in all their future ventures.\n\nI just wish they didn't always sound so out of breath.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: They always get so out of breath, this team. Hence their name: Carolina Panters.\n\nI'm no fan of the Carolina Panthers. Cam Newton is pretty cool, so was Steve Smith, but yeah. And Peppers. He was good.\n\nI feel bad that you guys have to go with the name Carolina. It always makes me feel like it's a real diss to Charlotte. I could understand it with New England playing so far outside Boston, and wanting to draw in the rest of the states in the region. And Boston is so famous already for all of its other teams and things that it doesn't need the Patriot name. But you would be surprised how many people outside Carolina don't even know which city the Panthers play in. \""Charlotte could have an NFL team right?\"" said a friend of mine. \""That's a big city isn't it?\""\n\nAnyway, I'm more of a Raleigh-Durham-Chapel Hill person than a Charlotte person anyway, but more power to the Panthers and good luck to them in all their future ventures.\n\nI just wish they didn't always sound so out of breath.
Response:  Neutral"
0,First time here and it was an amazing experience! Julia did exactly what I wanted to my hair and went above and beyond to teach me how to do it myself. Everyone is friendly and the environment is very inviting.,"Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: First time here and it was an amazing experience! Julia did exactly what I wanted to my hair and went above and beyond to teach me how to do it myself. Everyone is friendly and the environment is very inviting.
Response:  Positive"
0,"My first time ever hearing of Rita's, but I am glad we stopped.\nThe custard is kind of like soft serve ice cream but creamier (or more eggy, but in a good way).\nThe staff was very friendly, and the Italian ice is really tasty with loads of revolving fun flavors.\n\nI came here twice in my week visit to Vegas and would for sure come again!","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: My first time ever hearing of Rita's, but I am glad we stopped.\nThe custard is kind of like soft serve ice cream but creamier (or more eggy, but in a good way).\nThe staff was very friendly, and the Italian ice is really tasty with loads of revolving fun flavors.\n\nI came here twice in my week visit to Vegas and would for sure come again!
Response:  Positive"
0,"I've been here countless times, even twice in 1 night because the food was so good. I would suggest making a reservation atleast a few days or weeks in advance. They are only open for dinner, so if you decide last minute call right when they open and I've been able to grab either a late dinner (after 10) or at the bar. They are usualy very busy and packed though, but because of their small size they can't accommodate a large volume.\n\nThey have their staple foods like wasabi kobe beef, bacon wrapped asparagus, their 1/2 cold 1/2 fried tofu, and of course their daily specials. I always try to get atleast 1 dish off their specials. Be sure to get any of their whole fish whenever it's offered. They serve half of it sashimi style and the pieces literally melt in your mouth. The other half they threw on the grill and it was so moist. I am not a fan of foie gras but I tried some of their egg custard a friend ordered and it was delicious. I don't think I've ever been disappointed with a dish I've ordered from here and I've almost tried everything. I would say the average price is about $30-40 per person unless you include alcohol then it will go up. I'm hoping to hit their 15-course the next time I'm in Vegas and will update if I do.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I've been here countless times, even twice in 1 night because the food was so good. I would suggest making a reservation atleast a few days or weeks in advance. They are only open for dinner, so if you decide last minute call right when they open and I've been able to grab either a late dinner (after 10) or at the bar. They are usualy very busy and packed though, but because of their small size they can't accommodate a large volume.\n\nThey have their staple foods like wasabi kobe beef, bacon wrapped asparagus, their 1/2 cold 1/2 fried tofu, and of course their daily specials. I always try to get atleast 1 dish off their specials. Be sure to get any of their whole fish whenever it's offered. They serve half of it sashimi style and the pieces literally melt in your mouth. The other half they threw on the grill and it was so moist. I am not a fan of foie gras but I tried some of their egg custard a friend ordered and it was delicious. I don't think I've ever been disappointed with a dish I've ordered from here and I've almost tried everything. I would say the average price is about $30-40 per person unless you include alcohol then it will go up. I'm hoping to hit their 15-course the next time I'm in Vegas and will update if I do.
Response:  Positive"
0,"We go to NY 54 at least twice a month.  We love to buy the 18\"" thin crust pizza, and since there are four of us, we have it made with different toppings on each quarter.  They are always happy to make the pizza to our order.  Also, they have a good selection of draft beers - I highly recommend giving those a try.  I did try their margarita, but it did not have enough alcohol content for my liking, although the taste was excellent.  There is also a great selection of desserts, which I always buy and take some home for later!","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: We go to NY 54 at least twice a month.  We love to buy the 18\"" thin crust pizza, and since there are four of us, we have it made with different toppings on each quarter.  They are always happy to make the pizza to our order.  Also, they have a good selection of draft beers - I highly recommend giving those a try.  I did try their margarita, but it did not have enough alcohol content for my liking, although the taste was excellent.  There is also a great selection of desserts, which I always buy and take some home for later!
Response:  Positive"
0,"Very pleased with Caitlin's Tender Love & Pet Care! It gave me great peace of mind to know that Kobe was at a \""home away from home\"" for the weekend instead of locked up in a kennel all day. He was given attention, played with dogs all day, and even slept on the bed. Caitlin is understanding and very easy to talk to. Kobe is pretty easy going but as a puppy still has some faults -- she was wonderful with working with Kobe. She even provided a \""While You Were Gone\"" information sheet after picking Kobe up going over his day-to-day activities. I will definitely be using Caitlin's Tender Love & Pet Care again! More cities need to have a wonderful business like this!\n\nI also want to add that Kobe's breed -- Shiba Inu -- usually leaves him reserved around strangers, however there are certain people he immediately bonds with (I like to refer to them as \""good hearted people\"") and Kobe loved and trusted Caitlin from the start!\n\nThanks again Caitlin!","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Very pleased with Caitlin's Tender Love & Pet Care! It gave me great peace of mind to know that Kobe was at a \""home away from home\"" for the weekend instead of locked up in a kennel all day. He was given attention, played with dogs all day, and even slept on the bed. Caitlin is understanding and very easy to talk to. Kobe is pretty easy going but as a puppy still has some faults -- she was wonderful with working with Kobe. She even provided a \""While You Were Gone\"" information sheet after picking Kobe up going over his day-to-day activities. I will definitely be using Caitlin's Tender Love & Pet Care again! More cities need to have a wonderful business like this!\n\nI also want to add that Kobe's breed -- Shiba Inu -- usually leaves him reserved around strangers, however there are certain people he immediately bonds with (I like to refer to them as \""good hearted people\"") and Kobe loved and trusted Caitlin from the start!\n\nThanks again Caitlin!
Response:  Positive"
0,"I took my beautiful girlfriend to see this show last night. After looking all over for cirque tickets at a reasonable price, I \""settled\"" for tickets for this show. I must say that it was the best decision I've made for this trip! We celebrated her milestone birthday with champagne, great performers, and so many laughs with this \""gut busting\""\nshow. After walking out, we both immediately said that we would go back to see it! Just one warning, just as every other review has stated, it is as raunchy as you can get without being overbearing, so it's not for the shy or prude. We still have 2 days left here in Vegas, and this show is the highlight of our trip, thus far... Bravo Absinthe... Best night ever...","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I took my beautiful girlfriend to see this show last night. After looking all over for cirque tickets at a reasonable price, I \""settled\"" for tickets for this show. I must say that it was the best decision I've made for this trip! We celebrated her milestone birthday with champagne, great performers, and so many laughs with this \""gut busting\""\nshow. After walking out, we both immediately said that we would go back to see it! Just one warning, just as every other review has stated, it is as raunchy as you can get without being overbearing, so it's not for the shy or prude. We still have 2 days left here in Vegas, and this show is the highlight of our trip, thus far... Bravo Absinthe... Best night ever...
Response:  Positive"
0,"The food is good and the price is decent as with all of these \""authentic\"" Filaberto-ish Mexican food joints. They are all about the same. \n\nLike Filiberto's, and other hole-in-the-wall\"" Mexican restaurants,  the shop has a less than \""Nice and clean\"" look and feel to it. Also just like Filiberto's, the burritos come with pure meat. Wanna add rice? It'll cost ya! Wait... they have to remove meat to fit the rice. Rice is cheaper than meat! Why on earth would anyone charge more money when they are saving money??!? Who want's a burrito with a pound of meat in it and nothing else anyway??!? You could buy 1 burrito for $3.99, take it home and make enough proper burrito's to feed 4 or 5 people. It's enough meat to gag a goat and it's not taking food cost or the customer into consideration. \n\nIt's a terrible business model overall. It's no Chipotle's, but Chipotle's isn't authentic Mexican fare either.  =0(.\n\nP.S. Armando Brothers is now right across the street.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: The food is good and the price is decent as with all of these \""authentic\"" Filaberto-ish Mexican food joints. They are all about the same. \n\nLike Filiberto's, and other hole-in-the-wall\"" Mexican restaurants,  the shop has a less than \""Nice and clean\"" look and feel to it. Also just like Filiberto's, the burritos come with pure meat. Wanna add rice? It'll cost ya! Wait... they have to remove meat to fit the rice. Rice is cheaper than meat! Why on earth would anyone charge more money when they are saving money??!? Who want's a burrito with a pound of meat in it and nothing else anyway??!? You could buy 1 burrito for $3.99, take it home and make enough proper burrito's to feed 4 or 5 people. It's enough meat to gag a goat and it's not taking food cost or the customer into consideration. \n\nIt's a terrible business model overall. It's no Chipotle's, but Chipotle's isn't authentic Mexican fare either.  =0(.\n\nP.S. Armando Brothers is now right across the street.
Response:  Very Negative"
0,This place is a joke.   I Call them they tell me they have a special two pizzas14.99 and I order it. They bring it and delivery guy says  29.99.  I tell delivery guy about their  price quote  and he calls his boss.. Boss says their price is correct.  I talk to owner she argues and tells me that the price is 29.99..i mean I'm not lying lol... I felt bad for driver but told him to take pizzas and leave.   Also they said 45 minutes and it took 1 hr 15 minutes.. This place is literally a joke of an establishment,"Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: This place is a joke.   I Call them they tell me they have a special two pizzas14.99 and I order it. They bring it and delivery guy says  29.99.  I tell delivery guy about their  price quote  and he calls his boss.. Boss says their price is correct.  I talk to owner she argues and tells me that the price is 29.99..i mean I'm not lying lol... I felt bad for driver but told him to take pizzas and leave.   Also they said 45 minutes and it took 1 hr 15 minutes.. This place is literally a joke of an establishment
Response:  Very Negative"
0,"The garlic knots were amazing and the service was stellar. However, I was underwhelmed with the taste of the pizza. It was incredibly bland. I had such high hopes for it because I was told it was good. But, I'm not sure that I would go back again. The pizza basically had no taste due to a not too great crust and a bland sauce. I was glad that I used an Entertainment book deal and didn't have to pay full price.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: The garlic knots were amazing and the service was stellar. However, I was underwhelmed with the taste of the pizza. It was incredibly bland. I had such high hopes for it because I was told it was good. But, I'm not sure that I would go back again. The pizza basically had no taste due to a not too great crust and a bland sauce. I was glad that I used an Entertainment book deal and didn't have to pay full price.
Response:  Neutral"
0,"Never had anything like it. Very impressed with the different spin on shaved ice,  lots of variety,  swanky and new decoration.  Date night worthy. We'll definitely be back!","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Never had anything like it. Very impressed with the different spin on shaved ice,  lots of variety,  swanky and new decoration.  Date night worthy. We'll definitely be back!
Response:  Positive"
0,"Bad feeling about foods and services. We came with 2 women, 3 men and 2 kids, the waiter fogot to bring the drink for us, the beef burn when they fried and used to make the salad.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Bad feeling about foods and services. We came with 2 women, 3 men and 2 kids, the waiter fogot to bring the drink for us, the beef burn when they fried and used to make the salad.
Response:  Negative"
0,"I ordered from here out of desperation for delivery.  I ordered Pot Stickers (the only good thing) Mongolian Beef and Orange Chicken.  The beef had large veins of grizzle running down almost every bite.  The breaded chicken was so tough I couldn't finish it.  It was as if they took some frozen, breaded chicken out of a freezer from months of sitting and microwaved it on high until it was over cooked.  I am writing this at 4:24 am because I can't sleep due to the queasiness in my stomach that has lasted roughly 8 hours.  Being a slave to the limited delivery in the Charlotte region certainly takes it's toll.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I ordered from here out of desperation for delivery.  I ordered Pot Stickers (the only good thing) Mongolian Beef and Orange Chicken.  The beef had large veins of grizzle running down almost every bite.  The breaded chicken was so tough I couldn't finish it.  It was as if they took some frozen, breaded chicken out of a freezer from months of sitting and microwaved it on high until it was over cooked.  I am writing this at 4:24 am because I can't sleep due to the queasiness in my stomach that has lasted roughly 8 hours.  Being a slave to the limited delivery in the Charlotte region certainly takes it's toll.
Response:  Very Negative"
0,"The absolute WORST nail salon I have ever walked into. I didn't even get my nails done. I walked out because I was so disgusted by their lack of customer service. \n\nI went here because they have children's pedi chairs. I take my 3 year old there after a long day at work because I promised her a mommy day. I walk in and explain she doesn't really need a pedi just her nails painted. He tells me $5 and as my daughter runs over to the kid chairs (which no one was using or waiting for) stops her and tells her she can't sit in a chair unless she gets an actual pedicure. My daughter bursts into tears and he tells her \""too bad\"" ASSHOLE!\n\nI walked out and went across the street to Angel Touch Nails. They gladly accommodated me and my daughter and let her sit in a chair\nEven tho they don't have the kid ones. \n\nPeople take their hard earned money places to have experiences! It's not just about\nThe money people. This business should be ashamed!","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: The absolute WORST nail salon I have ever walked into. I didn't even get my nails done. I walked out because I was so disgusted by their lack of customer service. \n\nI went here because they have children's pedi chairs. I take my 3 year old there after a long day at work because I promised her a mommy day. I walk in and explain she doesn't really need a pedi just her nails painted. He tells me $5 and as my daughter runs over to the kid chairs (which no one was using or waiting for) stops her and tells her she can't sit in a chair unless she gets an actual pedicure. My daughter bursts into tears and he tells her \""too bad\"" ASSHOLE!\n\nI walked out and went across the street to Angel Touch Nails. They gladly accommodated me and my daughter and let her sit in a chair\nEven tho they don't have the kid ones. \n\nPeople take their hard earned money places to have experiences! It's not just about\nThe money people. This business should be ashamed!
Response:  Very Negative"
0,"Souper Bowl is a stereotypical Pittsburgh bar in every amazing way. Friendly staff, decent beer specials, and good pub grub.  It's become a staple for myself and friends before concerts or Pens games. \nIt can get extremely busy before events, so arrive early. On the plus side, you'll be able to save yourself a few bucks from expensive arena prices.\nAll the food I've had has been good. I like to judge a bar food by their chicken fingers and french fries. Both are delicious. \nIf you want a real Pittsburgh feel this is the place for you! :)","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Souper Bowl is a stereotypical Pittsburgh bar in every amazing way. Friendly staff, decent beer specials, and good pub grub.  It's become a staple for myself and friends before concerts or Pens games. \nIt can get extremely busy before events, so arrive early. On the plus side, you'll be able to save yourself a few bucks from expensive arena prices.\nAll the food I've had has been good. I like to judge a bar food by their chicken fingers and french fries. Both are delicious. \nIf you want a real Pittsburgh feel this is the place for you! :)
Response:  Positive"
0,"Stayed here recently because we got married in Caesars Palace. We stayed in a \""deluxe room\"" in the Augustus Tower. We originally werent placed there but our taxi driver said to ask for that tower cause it over looks the Bellagio water show. Well we got the tower... but on the wrong side. Instead of seeing the water show, we got to see the roof of the building under us. Oh well.\n\nThe room was HUGE. I wish I had taken pictures. The bathroom was HUGE!!! The bathtub had jets in them and there was a tv on the opposite side of the tub! Watching tv while taking a shower was an amazing experience haha.\n\nThe bed was so comfortable and the pillows were amazing. I wish I knew what type they were so I could buy some! Our room was right next to the hallway where people get off the elevator (why do we always get placed near the elevator) but it was quiet. \n\nOverall, I would definitely stay here again!!","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Stayed here recently because we got married in Caesars Palace. We stayed in a \""deluxe room\"" in the Augustus Tower. We originally werent placed there but our taxi driver said to ask for that tower cause it over looks the Bellagio water show. Well we got the tower... but on the wrong side. Instead of seeing the water show, we got to see the roof of the building under us. Oh well.\n\nThe room was HUGE. I wish I had taken pictures. The bathroom was HUGE!!! The bathtub had jets in them and there was a tv on the opposite side of the tub! Watching tv while taking a shower was an amazing experience haha.\n\nThe bed was so comfortable and the pillows were amazing. I wish I knew what type they were so I could buy some! Our room was right next to the hallway where people get off the elevator (why do we always get placed near the elevator) but it was quiet. \n\nOverall, I would definitely stay here again!!
Response:  Positive"
0,"Came here solely because I read a review from one of my previous customers. (Hi, Heather H! =o] )\n\nThe day my bf and I stopped in, the AC was in repairs. The owner/manager (not sure) made it a point to come by and ask us how we were doing, and informed us that they were getting their AC fixed as soon as possible. He was also offering more than the one dessert per person because of the heat. I liked that he was concerned about the well-being and comfort of his patrons. \n\nAnyway, I have to say that this place delivers. Their hamachi was pretty fresh, and their appetizers and selection had a lot of variety. I liked the tuna carpaccio, and a few other things that I can't remember the names of. (oops!) \n\nThis place gets a 4 from me.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Came here solely because I read a review from one of my previous customers. (Hi, Heather H! =o] )\n\nThe day my bf and I stopped in, the AC was in repairs. The owner/manager (not sure) made it a point to come by and ask us how we were doing, and informed us that they were getting their AC fixed as soon as possible. He was also offering more than the one dessert per person because of the heat. I liked that he was concerned about the well-being and comfort of his patrons. \n\nAnyway, I have to say that this place delivers. Their hamachi was pretty fresh, and their appetizers and selection had a lot of variety. I liked the tuna carpaccio, and a few other things that I can't remember the names of. (oops!) \n\nThis place gets a 4 from me.
Response:  Positive"
0,"I am never coming here again. For the price we paid, we could have had a much better meal and gambling money leftover.\n\nBland and tasteless.\n\nYou can come the first time to collect miniature jars of ketchup and tabasco sauces if you'd like.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I am never coming here again. For the price we paid, we could have had a much better meal and gambling money leftover.\n\nBland and tasteless.\n\nYou can come the first time to collect miniature jars of ketchup and tabasco sauces if you'd like.
Response: 😡 Very Negative"
0,"Stay away from Caesars Palace! I have stayed at Caesars Palace several times before and each time my experiences get worse and worse. I continued to stay there because of location but if you are going to spend over $500 a night on a room don't spend it at Caesars, go to the Venetian, or the Wynn properties. The VIP check in clerk was completely incompetent. When he looked up my reservation he asked me if i knew how much the rates were even though i had already paid the first night, frankly insulting. He gave us a smoking floor room when my wife has bad asthma and I had requested a non smoking room. He never took my credit card information when I handed it to him at check in, and was woke up at 7:30am to put a credit card down. Food Court was slow and serves cold food. Room service was ridiculous. They got our order wrong every time, and it took at least 1 hour plus for delivery of the cold food you pay an arm and leg for, and I got two harassing phone calls asking us to immediately put the cart back in the hallway (one of the phone call the cart was already outside). Our room had a broken lamp that flickered off and on all day. I really got the overwhilming impression they do not care about people anymore only the bottom line.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Stay away from Caesars Palace! I have stayed at Caesars Palace several times before and each time my experiences get worse and worse. I continued to stay there because of location but if you are going to spend over $500 a night on a room don't spend it at Caesars, go to the Venetian, or the Wynn properties. The VIP check in clerk was completely incompetent. When he looked up my reservation he asked me if i knew how much the rates were even though i had already paid the first night, frankly insulting. He gave us a smoking floor room when my wife has bad asthma and I had requested a non smoking room. He never took my credit card information when I handed it to him at check in, and was woke up at 7:30am to put a credit card down. Food Court was slow and serves cold food. Room service was ridiculous. They got our order wrong every time, and it took at least 1 hour plus for delivery of the cold food you pay an arm and leg for, and I got two harassing phone calls asking us to immediately put the cart back in the hallway (one of the phone call the cart was already outside). Our room had a broken lamp that flickered off and on all day. I really got the overwhilming impression they do not care about people anymore only the bottom line.
Response:  Very Negative"
0,Food taste good.  Portion is very small.  There is almost no service but charge 18% tip - this is not right!!!,"Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Food taste good.  Portion is very small.  There is almost no service but charge 18% tip - this is not right!!!
Response:  Negative"
