,Unnamed: 0,sentence,label
1727,0,"Bonne place pour prendre un verre avec des amis tout en d\u00e9gustant une vari\u00e9t\u00e9 de tapas japonais. Service press\u00e9 et parfois un peu froid, sauf lorsque vient le temps de prendre un SAK\u00c9 BOMB (\u00e0 essayer)! Noter que le prix d\u00e9passe facilement la cote $$ (30$) si vous avez une bonne faim.",2
1728,0,"I have wavered between 1 and 2 stars for this place.  The manager is very helpful and genuinely wants to see your pool clean.  I'll raise it a star for the solid manager.  \n\nI would give it 1 star if not for the good service.  I have owned my house and cleaned my pool for 3 years now.  It has its own share of issues, specially due to its age.  I just got a new pump put in and replaced the sand on my filter.  Everything is now in essentially brand new condition.  I have gone back and forth with them about every single issue I have had.  The last set of advice made my pool virtually unusable for a solid month this summer. \n\n I was told to dump a bunch of crap into my pool to raise its PH.  Two weeks later I put even more chemicals in there to lower the PH, right after it was raised!  I was told every single time I went in that my chlorine levels weren't registering.  I would add more shock, more tabs and whatever product they were selling me.  It seemed to work fairly well for the first year and a half or so, then I would have to drain my pool like clockwork.  I would spend hundreds in chemicals that did nothing.  Then those chemicals I spent hundreds on would require me to drain my pool every couple years!!\n\nMind you, these chemicals are not cheap.  In fact, Leslies prices are consistently 30 - 40% higher than the competition.  I purchased a vacuum head here for $40, only to find the same exact thing at Fry's next door for $25.  \n\nIn short, I was paying hundreds of dollars for chemicals that were causing more harm than good.  My CYA levels were so sky high that they don't even register on the test. \n\nI turned to the internet to find answers to my problems.  I found http://www.troublefreepool.com/ to be a great resource.  I switched to liquid chlorine and stopped using tabs and granular shock.  After a 80% drain of my pool I am back to square one and a recovering pool.  It is quite frustrating to spend hundreds, possibly thousands, on advice that just doesn't work.  I bought my own water testing kit (Taylor Technologies K-2006) and do all my own tests.  My pool chemistry is now in balance.  Something I never had when going to Leslies.  \n\nI'm over you, Leslies.",0
1729,0,"Decided to stop by based on all the great reviews. First off a small joint , clean and friendly. I ordered the chili cheese burger with fries. The burger was quite large and plenty of chili however the taste left something to be desired. It tasted like...maybe the meat had been cooked with onions and peppers used on hogie style sandwiches, bad blend of something that left a bad taste. \n\nOh well, onto the next burger joint.",0
1730,0,"Customer service was bad enough that I feel compelled to write a review which I have never done before. The plumber came out and repaired the problem but left our water shut off at the house valve, no big deal really, but when we called in to see why we had no water and the repair was completed (even though the plumber never notified us he was here), and wanted to see if the plumber was on his way back and the receptionist was extremely rude. She told us that the plumber had left the water off because that was how he found it. Mind you both my roommate and I are off today, have used the water today and neither of us knew where the valve was or we would have turned it back on. This is where super receptionist comes in and tells me \""what do you think my guy is a liar?\"" multiple time to which I finally responded \""yes, yes I do!\"" It was a very simple fix, once she told me where the valve was I flipped on the water and life went on, but beware, if their guy messes up at all you will get defense secretary of the year on the other end of the phone.",0
1731,0,"I can't say I was blown away or anything. In terms of flavor, nothing beats \""That's Amore Gelato\"" on Pinnacle Peak and Miller roads despite the fact that  I call them thieves for charging so much for their gelato.\n\nThere is quite a variety of flavors and you can count on paying about $ 4.00 for a small cup for which they allow you to have two flavors. There are quite a few varieties and I had the coffee with rock (spelling). At first taste, I can't say that my taste buds were overwhelmed by the quality of the ingredients. It is truly average hence a three star rating as it's truly not the best gelato I've ever had.",0
1732,0,"Decide to whip out a magazine or your MacBook, and voil\u00e0, you WILL stop receiving coffee! They weren't even subtle about it. Eye-rolls and whispering about it among the waitstaff. Wowsers!\n\nThat's exactly what happened to us. And we weren't even there for 25mins at that point. The impressive waitperson-to-table ratio makes this a turn-and-burn establishment that clearly does not want you to linger. Eat and run, or else!\n\nI guess that's OK because Weiss's 1970s decor, cramped booths and low ceilings do not inspire a lengthy meal anyways. You get the feeling that by 9AM the rent has been paid; the rest is gravy.\n\nFeeling 3-star-nice because the food was pretty good. But it's true that bad service keeps you from going back. Too bad - when we're recording at the studio on East Sunset Road, we're there for 3 or 4 days in a row for at least 2 meals each day. Still looking for our go-to spot in that neighborhood!",0
1733,0,"Ok, I've ordered Paradise to go from work but never stepped foot in one until today. I had a haircut next door and decided to try it for lunch. I was really surprised by how big it was. It was cute too, as much as a school lunch-line type place can be. They definitely wanna pack as many warm bodies as they can in there so some of the tables were triple stacked. Wow. Not really my idea of a \""friendly neighborhood bakery\"". Anyway- I decided on a salad and just watched helplessly as the guy behind the clear partition slopped my salad together. I looked to find something that I could ask him to add that would make my salad special, but nothing really fit the bill. I really like customizing my food though, so I sprayed it with cholula(sp?) at the condiment/drink island. I had a full size BBQ chicken salad and all I could think-even after the second dousing of hot sauce, was Ehh. Underwhelmed for 10 bucks. Oh well. I know plenty of people love it, I'm just not one of them.",0
1734,0,"Food was ok, I had the chicken and Dumplings, chicken was dry and the dumplings undercooked, the flavors were good but the execution was bad. The service was good, for everyone around us, we got the short end of the stick. Im a very observant person, I people watch and notice things that other people dont. Our server decided to chat it up with the bar tender, a manager, other tables, and avoided doing his job. He was a bit of a smartass that seemed like he was above his job when he chose it, if you dont like it quit dumbass, you work for tips and think you deserve it when in reality he only takes the order and brings our drinks, other people actually bring our food, the least he can do is check in every 5-10 minutes.",0
1735,0,"Nothing but good things to say about Project Pie. Pizza is delicious, fresh, and reasonably priced. I consider them to be a gem and make it my first stop in Vegas.",3
1736,0,"Great food and good pricing. The sushi is great and I've never gotten fishy or old sushi here! Great for kids, just wish they had the children's chopsticks available. Good atmosphere and outside dining with lake view available.",3
1737,0,"Avocado Smoothie was Very Good!  Art on Boys room Door is just right!!\n\nService was Fantastic!  Place looks really cool (they could lose a few if the  pictures on the wall)!  Dancing must stay and the Guys at her table can stay too, they were quite the ENTERTAINMENT!!!\n\nFish Sauce was good with more spice than I have eaten anywhere... Broken Rice was Perfect.\n\nMeat was just ok or not quite!  They served us some kind of Broth that I was glad we did not order, it was Bad!  I'm sure they have better Pho... We did not taste any.\n\n Vietnamese Coffee was not quite right!!!",4
1738,0,"If you can ignore the fact that a miniscule percentage of your hard earned cash will be going to the world's worst carnival barker this is a decent place to stay. \nSlightly off strip, no storm und drang of a casino in the lobby, and if there are a few of you they will give you a decent rate and possibly an upgrade.\n\nI was al ittle miffed that there were no towels in my room when i checked in and some other guys underpants were still lying in the bathroom floor.",0
1739,0,"This is a decent-size neighborhood pub with a good, comfortable atmosphere.  The staff when friends and I visited was friendly in general, but extremely inattentive when it came to service.",1
1740,0,"Apparently, I am in the minority with my opinion of this place.  While the coffee is good, it shouldn't take 20 minutes to process my order.  I don't care if they are personally flying to Columbia right after I order to hand pick the beans right before they make it...20 minutes is unacceptable. \n\nAnd then when I place my order, I shouldn't be insulted by the guy making it.  Yes, I asked for non-fat milk.  I didn't ask you to put Ketchup in my drink, I asked for non-fat milk.  Don't treat me like I am mentally challenged.  I weigh 165lbs, do you really think I order non-fat because I am concerned with my weight?  No business should EVER ask a customer what the point of their order is the way this dude asked me.  \n\nI want to like this place, I do.  The atmosphere and location were great, and the hot tattooed blond sitting at the counter was fun to flirt with (I think she could tell the guy annoyed me).  So for this, I will give it another shot.  A lot of the people I know rave about this place.  Maybe I just hit it on an off day.  If I get the same attitude the next time, I might drop trough mid store.",0
1741,0,"This establishment has gone down hill. I am an avid supporter of Yoforia. The fact that almost all of the long term employees know who I am just goes to show how addicted I am to this stuff. This location in particular used to be my favorite one to go to for my almost daily fix, but since my last visit I will not be returning to this particular one anymore.\n\nA majority of the time not all of the machines work which just makes this an awful shame:( Not sure if it's from the long term employees quitting from lack of support/respect from the owner/management. The last tie I went I actually felt a bit yucky purchasing some of the yogurt as well. It just didn't feel right:/\n\nMaybe in the long time future I will stop by on a whim and try it again, but I am talking waaayyyyyyy in the future. Cause I don't think this place is going to be good again anytime soon.",0
1742,0,This place is as bland as they get. The food was mediocre and the atmosphere was too.,0
1743,0,"I was very pleased with my visit here at hakkasan. Despite the rude annoying drunk people in the line, I thought the bouncers and promoters were outstanding and respectful. Unlike some of these other clubs on the strip who seem to power trip over there status of holding the clipboard. I appreciate hakkasan for being organized aswell. Nice club though and I enjoyed coming here. I'll be partying here again thanks to the promoters. Kudos!",4
1744,0,"The \""lil bit o salmon\"" is off the chain! Hearty and delicious! Service is always welcoming and the desserts are awesome! I hate that it gets so crowded at lunch - but thats what happens when you serve up solid food for decent prices!\n\nYou have to try this place, definitely a hidden gem in Tempe!",3
1745,0,Had a craving for sushi in viva Las Vegas.  We decided to give Caesars Palace Hyakumi a whirl!  The prices were high but what do you expect...its Las Vegas!  Started off with the grilled cod marinated in sake paste.  WOW this appetizer was well worth the $20 bucks!  It was a good size piece of cod and very fresh!  The taste was very buttery and very well marinated.  It broke da mouth fo sho!  I'd come back just for this appetizer alone!  Also order some salmon sashimi and other sushi.  All the fish was very fresh and very good.  This restaurant keeps up with the Caesars Palace reputation fit for royalty fo sho!,3
1746,0,"The planing and execution of this stores existence is superior. I love having this store in my neighborhood. However, the management and allocation of staff is horrible. I've been now over a dozen times and not once have i received anything but incompetent service. The deli host 4 young and inexperienced staff, doing about a third of the output it should. Same with the checkout counters. Slow, mistakes, and completely unkind. It is frustrating, having such a great store but managed so poorly.",0
1747,0,"If I hadn't been born in Louisiana and my family wasn't cajun, I probably could enjoy it.  But when I go to a place that claims to be cajun and I see only pale shadows of the dishes, I come away disappointed.\n\nThis place seems more about the Look of what a non-cajun would expect out of cajuns than what being Acadian really is.  Nowhere to be seen is the wonderful dishes like maquechoux, and boudin, nor were the sides near what I like.\n\nAt least I still have relatives from Lafayette who send me good sausage to cook my own jambalaya and gumbo the right way.",0
1748,0,"Glad to have this yumminess somewhat close to my work.  I asked if it was hommemade and the answer was no but whatever, it tasted really good!  Really Really good!  I can't give more than 3 stars though b/c I have had better and a couple other places and I gave them 4 and 5 stars.\n\nChill Out is a small little shop that we stopped in after lunch next door at The Nile Cafe.  I tried to go another time but it was closed so I was happy that I got to try it out this time!  The whole little shopping/dining strip is a pleasant suprise and really cute. \n\nI tried a few of the flavors, cookies and cream and bananas foster-- both were really yum.",3
1749,0,I am a beer fanatic and they have a great selection here for a small bar. The staff let me try many different kinds and are happy to help. Good local place for great beers.,3
1750,0,"I was recently a first time home buyer.  A friend of mine recommended that I get in touch with Chris Morrison, who had helped her buy her first house and she was happy to share her great experience with me.  When I met Chris, I was greeted with a warm and honest smile.  I immediately felt comfortable and that I was in good hands.  He showed me a couple of homes and I became well aware that he knew a great deal of the ins and outs of the business.  Within days he found me a house that I loved and I couldn't be any happier with the area and my first home!  I will be referring everyone to him from here on out.",4
1751,0,"1 star for filling, 1 star for quick.  Not much else to recommend about the place.  The breakfast menu is fairly limited, French toast or egg sandwich on roll or English muffing.  The roll I got was stale and the bottom absolutely caked in flour that I had to scrape off using the plastic knife as a putty knife.  \n\nStill, the location is right at the top of the escalator at D terminal, so whether you're heading left or right to your gate, it's convenient.  Quick too. I paid, squeezed through the crowd at the self serve drink fountain, sat and almost immediately had the food brought over to the table... almost before I had time to put the service number in the holder.\n\nThe egg was real, plenty of American cheese, and fairly crisp bacon.  I got tired of the stale roll halfway through the sandwich, and used the bottom of the other half as a plate to eat the egg, cheese, and bacon off of.\n\nIf you want something quick and filling, this is your place.  I'm not sure what other options there are in the terminal, but next time I'll continue looking before returning to Ruby's.",0
1752,0,The whole place smells like dirty grease.,0
1753,0,"The staff is the best....Thanks Ginger,  Brian,  Tamara and Jesse. The food is also Delish. Everything had been good.",2
1754,0,"As much as I love Lux, I'm kinda glad that it's not closer to my house, otherwise they might have all of my money. Working from home, I need to get out and set up shop elsewhere every once in a while so that I don't start talking to my houseplants, and more often than not, Lux is my destination.\n\nThe service at Lux is always friendly and often funny. And I've sat close enough to the register enough times to hear them being friendly to people of all ages, shapes and sizes. The coffee is rich, dark and delicious. I usually stick with a house coffee with soy milk, so I do ok price-wise. I even buy the whole beans to brew my own coffee at home. I like it that much.\n\nLux gets packed, but I've always been able to find a space and get access to an outlet for my power sucking laptop (not an apple, by the by). The music is good and mellow--think the Shins or the Stones. They've also got killer pastries, and if you time it right, you'll get them fresh out da oven.\n\nCoffee shops are all kind of a personal preference thing. There are lots of good spots in Phoenix, but Lux is my favorite.",4
1755,0,"Delicious night out. The space is large, contemporary and edgy. The calamari was crispy but not greasy and the pasta was rich and authentic. The down side was their salmon was dry & over salted.",3
1756,0,"The flagship Express @ the Forums in Caesar's has been a go to clothing store for me for years.  I love Express for their Men's dress shirts.  The best part of this location is that it is the flagship location in Vegas.  The benefit of the title and location come with exclusive designer label shirts, jeans, etc straight from the New York based location.  \n\nAnother awesome point that this store has always driven home to me is in the service department.  They have the largest location in town, but always manage to get me taken care of.  From the minute I walk into the store there is always a friendly, helpful face to help me find my way around.   By far, the best Express in town!",4
1757,0,"I've been to Carne Vino several times now. I don't know why, well, yes, I do, it's for the bread sticks. They're to die for. If you want to have a drink and don't mind paying more than almost anywhere else on Earth, then by all means stop in and enjoy. I rationalize that it's just the price of having those crack-like bread sticks.\n\nThat's really where my love for this place ends though. Just a word about price. Here's an example of how insane the prices are. I went in for lunch last week (and bread sticks) and the house special was $40 for  two drinks and a tuna sandwich. If you just wanted the tuna sandwich it was $19, and I believe the burger was $20. I'll admit that I've had $120 burgers in Europe, so it's not the most expensive, but for what you get (I sat for 30 minutes in an empty bar and the bartender never returned to take my order) it's just not worth it.\n\nFirst time in, we all had steaks. The quality of the meat was definitely far behind other steakhouses like the Palm over at Caesar's, SW Steakhouse, Delmonico's, Del Frisco's and the others we've tried here. Overly fatty and tough. It's always possible that you just go on a bad night, so I never write a place off because of one so-so experience.\n\nSo, we went again and my wife and I had the carpaccio (it was okay, just nothing to write home about) and I don't even remember the entrees. I just remember that both of us kept marveling throughout the meal at the prices vs. the quality, particularly in light of what you get for lower prices at the other restaurants in Vegas, even in the same hotel (Palazzo has equal and better food at Woo (now closed), Cut (amazingly good) and Table 10 to name just a few.\n\nSave yourself some money and visit one of those other places where you'll get better food for less money, or for about the same money (at Cut) just better food and service.",0
1758,0,"Resort is beautiful, and the pools are fun. They should allow guaranteed adjoining rooms for families. When you're paying their rates for two rooms, it is a real inconvenience to have to split up. They supposedly fixed our room assignments twice, but each time it became a bigger disaster. I've stayed here many times in the past, but management and competence have seriously declined in the last two years. I hope they get their act back together and turn the place around, because the resort and amenities are nice!",0
1759,0,"Love the concept of this place. My mom and I have been going for a few years now and always have a blast. We start with fun cocktails at Salt. Then we go find our seats (its worth it to pay the extra $$ for the Premium VIP seating). Then we kick off our shoes, order some wine, recline our seats and enjoy. You can also order food there, but we usually go out somewhere else afterwards. Obviously I wouldn't recommend going here every time you go and see a movie but its nice that you can enjoy time out at the movies and really feel like you've done something special. Last time I was there we got free candy served in martini glasses in addition to the free popcorn. Sweet!",4
1760,0,"Wow, I'm surprised at the wide range of experiences people have had at this place.  I went with friends last year, and until this year I thought it was the best steak I'd ever had.  It was cooked to perfection and had a really nice pepper rub that must have left a crust an inch thick.  If you're not into peppery crusts, then you might find the cow at this place not to your liking.  Anyway, the steak was great, the desserts were yummy, the side dishes were  average (as all sides seem to be in Vegas), the ambiance was not bad, and I can't remember what I had to drink during the meal.  As for the service, we had to wait a bit past our reserved time but the waitstaff performed in a prompt and satisfactory manner.  (That sounds kinda dirty, doesn't it?)  The restaurant was definitely crowded and loud, though.  Can't win 'em all, but I sure can deduct a star here and there...!",4
1761,0,So happy they came to Arizona. I've been going to cheddars for over twenty years in Texas. The pain killer is my favorite drink! The toasted coconut with honey on the rim is so amazing. You have to try this drink if you go. The prices are so cheap. The cheese dip is so good and they add meat for free. If you haven't tried them your missing out! It's a nice family restaurant. You won't be disappointed. One more thing the plate sizes are Texas sized so you can get an appetizer and then split meal!,4
1762,0,"There are positives to this show.  We had great seats.  The sound level was appropriate.  The excitement of the audience was great.  Being in Caesar's Palace was fun.  Shania is beautiful but she sounded like an awkward karaoke singer.  Her long locks of fake hair were annoying.  After the second time that she walked into the audience to do selfies and ignore all of the other people at the concert - we walked out and went home.  We didn't think this show was Caesar's Palace quality.  I have been to Celine and Rod Stewart and they desire 5 stars.  But, Shania could use some work with a vocal instructor.  The loud instrumentals and all of the backup singers helped to cover her lackluster voice.  You would be much better off buying her cd and listening to it at home than going to this concert.  This is the worst vocal performance I have seen in Vegas and I have been to all of the major shows.",0
1763,0,"Obviously, the sushi is good, but the atmosphere is blah.  You can get great sushi at many other places that are less expensive and with better vibes.  Here, you're paying for the name.",0
1764,0,"I would be the crazy lady with a pom pom in the corner shouting \""PRETZEL FONDUE! PRETZEL FONDUE!\"" when the server came to take your order. The other day my daughter had salami for the first time and told my husband, \""I want to marry 25 salamis.\"" That, my friends, is how I feel about the pretzel fondue. Of course, if you aren't a pretzel lover to begin with, ignore my rant.\n\nAlso decent/interesting is the bacon Bloody Mary. I don't know if I would order another one, but I was glad to have tried it and, honestly, who doesn't like stirring their drink with a thick, delicious slice of bacon? I also ordered a meat-filled sandwich with spicy peppers. I can't remember the name of it, but I have a hard time believing there is a similar menu item. It, too, was delicious and very large. I took it back to the hotel and ate round two several hours later, before falling into a food coma. \n\nOur server was super sweet and they had nice outdoor seating. The atmosphere is casual and it seems to attract an eclectic group of people. It is part of the Fox restaurant group, if that means anything to you as far as their quality of food goes.",4
1765,0,"Very nice place ,  the ladies are very polite and friendly I would recommend  any one go there and get one of the best massage's you have every had and only 30 dollars , very good deal !!!",3
1766,0,"Nothing special about this club, it has a dance floor, tables, bathroom, bar...pretty much all the essentials of a club. It's not that big, the music is okay...I've experienced better in Vegas. I do think the blue diamond bottle service is pretty cool and the elevator to the bathrooms is convinient. Overall, I had a good time but I can skip out on Bank next time.",0
1767,0,"DON'T EAT HERE!!!!! So, we ordered 3 things, 2 were terrible! My $18 salad had brown lettuce, literally. Brown. So I sent it back, the next one tasted just terrible. So I didn't eat any of the salad, just the chicken on top. At least they only charged me for the chicken, not the salad. Sweet potato fries were cold. Sent them back, the second batch was ok. Boyfriend's burger was ok. Also extremely loud and slow. :(",0
1768,0,"I come here for 1 thing and 1 thing only - cr\u00e8me br\u00fbl\u00e9e.\n\nSure, I've tried some of their entr\u00e9es but the only thing that keeps me coming back is their dessert.  No matter what time of day it is, I will always return.\n\nHere's my rating on some of their dishes:\n\nEnglish Style Fish & Chips = 3 stars\nChicken Noodle Soup = 3 stars\nHalf Pound Angus Beef Burger (w/cheese) = 4 stars\nHomemade Meatloaf = 3.5 stars\nReuben = 4 stars\n\nWhat makes their cr\u00e8me br\u00fbl\u00e9e so special?  It's served in a trio dish with the following flavors - regular style, over chocolate, and with bananas. Delish!",3
1769,0,This place is one of my favorite Thai restaurants in Las Vegas. The Panang curry is so good (even my husband who is not a fan of curry loves it)! And their Tom Kha Kai is amazing. Other favorites are the fried rice and Pad See Ew with beef. \n\nThe service is prompt and friendly.,3
1770,0,"My digestive tract is still mad at me for the complete assault I gave it whilst gorging myself on the prime rib. We stayed there for hours, literally, just so we could digest a little then keep eating. \n\nOur server was super nice, and kept our drinks full. She may have judged us, thought we were all hedonistic pigs, but she didn't let on. She was merciful.\n\nI want to sleep in a bed made of that prime rib.",0
1772,0,"A carnosaurus rex's home from home. Could I be any clearer? From the post-modern retro American decor, with a slightly agricultural flavor, in this family-owned and family-friendly, gastronomic paradise to the scrummy nomnomnomalicious treats, Joe's Real BBQ has it all. This is undoubtedly one of my all-time favorite restaurants in the Valley. \n\nI invariably survey the whole menu every time I go and I end up going with the ribs, which are always juicy (read a couple of reviews in which the reviewer said that the ribs were dry; I dunno, I think you went on the one day of the year they are dry) and coated with a BBQ sauce that is to die for. I've never gone wrong with the potato salad, coleslaw, or corn, but I hear the BBQ pit beans are great too. I'm not a root beer fan, but my son swears it's awesome and he's usually pretty forthcoming about things that don't sit well with him, so I've got to believe the root beer doesn't suck too badly. The pulled pork and the chicken rawk the sawks, so check them out if you get a chance. \n\nAlso love the take-out window outside. If you don't feel like standing in line inside (and there's always a line around lunchtime and dinner), then get your quick fix with some take-out instead. \n\nAll of the menus can be found at Joe's Web site: http://www.joesrealbbq.com/menu.php\n\nThe prices are on a par with Famous Dave's, but I think the food is much better, so Joe's offers better value and a real down-to-Earth, all-American family atmosphere.",4
1773,0,"Very delicious. I had great customer service, as the staff is very attentive. And they have a great brunch and dinner selection! If in the Summerin area I definitely recommend trying them out.",3
1774,0,"Consistent, eclectic fare at reasonable prices.   Large portions.   I eat mostly breakfast at ZJ's, have tried most of the menu over the years, and keep going back.   I've even figured out when to arrive so I can park!",3
1775,0,"Wynn blew his budget on the hotel floor, which is amazing, but little was left over for their rooms. Their rooms are smallish, the furniture spare, and only 1 tv (lol this is Vegas). Colorful wall paint feigning opulence. Try the Venetian suites, way better mattress, lots of thick terry cloth towels, lots of marble stone, thicker carpet, 2 tvs (lol), split levels, a humongous L shaped couch to sleep more of your friends.\n\nBut the Numero Uno reason for the 1 star? We stayed on 25th floor, golf course side, and we could hear BASS booming from club XS, their open \""pool\"" club til 4:10AM. When I called their concierge, they said, yes it bothers some people. What the? So they know and they don't care cause they rather make money? Later Wynn.",0
1776,0,"It's been a long time since I've eaten at Sing High.  Our lunch dining experience was a good one.  We'd go back.  Get in a little early for lunch or you may be waiting for a table and service will take longer.     \n\nThe restaurant web page states that for over 80 years Sing High has run on hard work and good food.  I agree.  The menu's built around the basics of fried and tossed noodles - chow and lo mein,  chop suey, and egg foo yung.  There's more served than that, but those items head the menu.  \n\nI'll add that the Sing High premises are extremely clean and the service is timely.  \n\nWe had a lunch special with soup, egg roll, sweet and sour pork, moo goo gai pan fried rice plus a serving of beef chow mein.  As the web page also states, most items are prepared fresh.  My hot and sour soup was different than some hot/sour soups I've tasted, a little thicker, SIng High's personal recipe.  More a small burrito than an egg or spring roll, the egg roll was delivered too steaming hot to eat immediately.  The pork was also freshly prepared, my thinking back, my count is 9 unusually large pieces.  The fried rice was white rice cooked well, fired with soy sauce and a bit of veggies.  The plate of noodles was large and flavors good.  \n\nWe took home half our lunch and had a very good dinner later.     \n\nIf you've got jury duty, business down town, or paying a visit to Copper Square, this is a reasonably price spot to consider for a Chinese-American meal.",2
1777,0,"Ill be the first to admit that Orange Table in Old Town Scottsdale is probably one of my favorite places for breakfast food.  If this place is such a standout, how come Ive haven't reviewed them until now? Well it comes down to a singular word that many of you simply may not like, slow. Blowing the whistle in the first paragraph might stop many of you from reading further, but let me just say that Orange Table definitely has its merits, the tasty food.\n\nLocated a few doors down from the famous martini spot AZ88, Orange Table is quietly situated in the corner of the Scottsdale Civic Mall. Parking can sometimes be an issue in Old Town fortunately there is a large free parking structure just behind the restaurant as well as an open lot. Outside there's a large open patio that's dog friendly where I couldn't help but notice that having a dog is a great way to meet new people, dogs here are a commonality amongst the diners so feel free to bring Sparky. Inside the orange walls help to create a casual yet funky industrial feel, that reminded me of a few places Ive tried in SoCal.\n\nCorned Beef Hash ($9) is one of those dishes that can be messed up pretty easily but the OT version was spot on. Thick pieces of sliced corned beef and potato topped with your choice of 2 eggs any way you like them, over easy for me please. I love hot egg yolk flowing over pretty much anything, but on top of corned beef hash its like the best breakfast gravy. Sopping up the golden deliciousness, I couldn't help but notice how tasty the toast was, of course coming from Breadcrafters in Phoenix, you know its good.\n\nFor an Orange Table spin on the traditional Red Flannel (a New England style hash made with corned beef and beets), try the fantastic White Flannel ($10). They take their delicious corned beef, white onions, mushrooms, garlic and potatoes then spoon on sour cream and pair with 2 eggs, your choice. Creamy, salty and earthy\n\nThere is one Orange Table menu item that for me trumps all others. This might sound kind of crazy but trust me on this one order the Jalape\u00f1o Pecan Pancakes ($10). Fluffy light pancakes with sliced jalape\u00f1os and pecans mixed in, one bite and you'll understand completely. The chile isn't spicy but the flavors are bold with a textural crunch from the pecans all finished with a lightly sweet pan syrup. When you order these you also get your choice of breakfast meat including bacon, ham or sausage. I love the taste of good sausage paired up with pancakes, so when the 2 thick meaty shafts arrived I couldn't wait to try one. As I bit down some of the meat juices sprayed into my mouth giving hints of sage and pepper, could have ate an entire plate.\n\nOn my last visit the speed of the service was much improved, but then it was also 9am on a Sunday morning. Once the rush hits you might be waiting quite a while for your food, though drinks come out pretty quick.\n\nIf you're in a hurry Orange Table might not be the place for you but if you don't mind a little waiting, the payoffs are almost worth the wait.",0
1778,0,"First off, reading these reviews, take them for seriousness with a grain of salt. Comparing Boston with Pizza Hut? Reviews from Coneheads from the planet Kolob, is more like it. And customer service? These people don't try to kiss your ass, they know they have great pizza, you want it or not, and I am fine with that, I don't like ass kissers. The pizza is great, lots a cheese, lotsa toppings, great crust, decent delivery, and an offer you can't refuse on Tuesdays, 2 for 1. Two thumbs up for Boston Pizza. The rest of you can go get a chain store pizza.",0
1779,0,"Just got back from first time lunch at Mediterranean Grill.  It was very good!  They were short handed due to unexpected departure of an employee and went out of their way to make sure the customers left happy.  Food was fresh and delicious, love that grilled pita.  Will be going back again soon!",3
1780,0,My opinion is that the burger is about like mcdonalds with a better bun. I was filed cause the guy in front of me had what looked like a thick burger but he must have had a double cause the patties are thin. Also my order was incorrect. Fries were ok and I did not try one of their shakes.,2
1781,0,"I have stopped at this location TWICE now for breakfast, once last week on Tuesday May 7th, 2013 at 7:48 am and again today Monday May 13, 2013 at 7:40 am and this location has been CLOSED both times. Their hours of operation are clearly posted on the door and on their website as 7:00 am to 10:00 pm. I would suggest with the amount of morning traffic and business that is driving right by that you either open when your hours state, or change the hours to reflect the hours you plan on being open.",0
1782,0,"The worst foot massage experienced.  My wife agreed.  The two girls chatted in Chinese non stop while we were there.  They basically touched our feet for an hour, even after we asked them to do something different.  We left the place frustrated as hell.",0
1783,0,"Some of the worst service ever.  I called to cancel service and was transferred to retension.  After 53 minutes on the phone and trying to cancel service, I somehow agreed to keep the service for 6 months at a significantly reduced rate.  I then recieved  the bill the next month and the price had no change.  I called and they wrote in there notes some  othert agreement.  I asked to speak to manager and they denied me.  I told them I want my service canceled now and that I was not going to pay the bill.  They said no.  I asked for the manager he said no.  He then said if I ask for manager he will need to hang up.  He hung up.  His name is Jesus and will not give any other identification to me.  He is in the retention department.  If you are the manager of this employee, please review his work.",0
1784,0,"This place just opened up about 2 months ago. It is located right near Retro Bakery and serves up an array of different food. Here you can get a Teriyaki Steak Bowl,Chicken Ceasar Salad Hoagie, Turkey South Western Egg Rolls, and A mini Lemon Bundt cake...yup, you see an array of stuff!!! It is a small place with a nice family running the place. There used to be a few tables in there but because they do not have a public bathroom the tables had to be removed so to -go orders are most likely it -unless you'd like to sit on a chair against the wall with no table.....\nI liked the spicy corn salad, house salad, chicken sandwiches in which my pattie can be dipped in whatever sauce I like (Teriyaki) and their lemon bundt cake is good but the cake could very well come from a box... I did not care for the chicken ceasar Hoagie as the bread was too tough (hard to chew) and the Tomato Bisque soup tasted like straight up marinara sauce.The rice in the bowls need to be less mushy as well...\nEven though items on the menu don't seem expensive it can build up fast as sandwiches don't come with a side or drink.\nThey are new so I'm sure all the little kinks will work it self out and just today the owner gave me a free bundt  cake for coming back...If you are in the area give them a try - they just added some new stuff like fried shrimp,pulled pork sandwiches and I'm told that if you ask you can get Chicken curry on Saturdays & Burgers are coming....",0
1786,0,"Food and drinks are expensive, and in all honesty not really worth the price.  They're pretty much just regular hot dogs with over the top toppings.  You can count on long lines and hunting for a place to seat. And they've got nothing on my all time favorite hot dogs, Flo's in Cape Neddick, Maine.",0
1787,0,"Really nice place with a kitchen (and all the utensils-we made pasta, blended up some drinks, etc).  The beds are comfy, the shower is interesting (you can sort of see the person's shadow when they're up close to the wall), etc.  Not really on the strip, but because of that, the place tries to compensate by looking better and being more spacious.\n\nHowever, when we got there, there were multiple issues-they didn't really clean up the place.  There were used utensils in the shower, someone's clothes were left behind, etc etc.  We called to complain (and the very few times I've had friends complain about a hotel, we immediately got our money back and a new room).  However, they simply didn't care and didn't offer anything to us.  Whack.",1
