,question,label
0," Due to global warming the temperature becomes lower
Options:
A. Global warming is the process of raising the temperature
B. High temperature is dangerous to earth
C. global warming happens for a long time","The temperature rises and water turns to ice.
Options:
A. Ice is colder than water.
B. Water can't turn into ice when the temperature rises.
C. Only if you heat ice, it turns to water.
Response: B
 sun makes the earth cold
Options:
A. sun shines and some parts of the earth are still freezing
B. sun is so hot but inside my fridge which is on earth is freezing
C. sun is hot and makes the earth warm not cold
Response: C
 Summer is very cold
Options:
A. Many people eat ice cream which is cold in summer
B. Summer is very hot because of the earth's rotation and revolution
C. Winter is colder than summer
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Due to global warming the temperature becomes lower
Options:
A. Global warming is the process of raising the temperature
B. High temperature is dangerous to earth
C. global warming happens for a long time
Response:  A"
0," He parked his train in his house
Options:
A. Train is important transportation
B. A train is too large to be parked in a house
C. Parking is difficult in big cities","He parked his car in the closet.
Options:
A. A car is mobile while a closet is stationary.
B. A car cannot fit into a closet.
C. A closet cannot hide a car.
Response: B
 He parked a truck in a small garage
Options:
A. Trucks are used to transport goods while cars transport people
B. A truck is a lot larger than a car, especially for a small garage
C. Trucks can't fit into a house garage
Response: B
 Dan parked his plane in the street.
Options:
A. A plane is much too big to fit in the street.
B. Planes are usually parked on a runway and cars are usually parked on the curb.
C. A plane cannot be driven.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He parked his train in his house
Options:
A. Train is important transportation
B. A train is too large to be parked in a house
C. Parking is difficult in big cities
Response:"
0," He waited for his flight at the bus stop
Options:
A. He saw a plane flying in the sky when he was at the bus station
B. It is impossible to board a flight from the bus stop
C. The plane is larger than a bus","The man waited for an airplane at the bus stop.
Options:
A. An airplane is much larger than a bus.
B. Airplanes don't land at bus stops.
C. A bus can't fly.
Response: B
 He went to the railway station by plane
Options:
A. There are no planes at the railway station
B. The railway station is usually not far from downtown
C. Planes are much faster than trains
Response: A
 A plane landed over his head
Options:
A. He looked up his head and saw an airplane
B. His flight was delayed because of the weather
C. A plane cannot stand on the top of a man's head
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He waited for his flight at the bus stop
Options:
A. He saw a plane flying in the sky when he was at the bus station
B. It is impossible to board a flight from the bus stop
C. The plane is larger than a bus
Response: 3 (It is impossible)"
0," Widow is an opening in the wall or roof of a building or vehicle
Options:
A. In city, there are many buildings and widows
B. Widow is a woman who has lost her husband
C. Different ages of widows can be seen in the city","If she is dead she will buy a new house.
Options:
A. new houses are clean and beautiful
B. dead people love graves
C. Dead people can't do anything any more.
Response: C
 maid is an important member of a family
Options:
A. a maid can do housework well
B. a maid spends most of her time with the family
C. a maid is a woman hired and working for a family
Response: C
 She lived in a shoe.
Options:
A. A shoe is not a living space such as a house.
B. A shoe is tiny when compared to a house.
C. A house cannot fit inside a shoe.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Widow is an opening in the wall or roof of a building or vehicle
Options:
A. In city, there are many buildings and widows
B. Widow is a woman who has lost her husband
C. Different ages of widows can be seen in the city
Response:  B"
0," Children should eat their parents.
Options:
A. Children are most qualified to make household decisions.
B. Eating another person is cannibalism.
C. The definition of parent is ""someone who doesn't have children.""","pigs' eggs are delicious
Options:
A. pigs will protect their offsprings
B. eating animals' eggs is immoral
C. pigs are mammals
Response: C
 my parents feed their house every day
Options:
A. house is too big
B. house can't be feed
C. there are many food in house
Response: B
 Parents shouldn't spend more time with their children.
Options:
A. Children often enjoy their time playing with their parents
B. Children's growth and education are inseparable from their parents
C. The education for children needs much time
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Children should eat their parents.
Options:
A. Children are most qualified to make household decisions.
B. Eating another person is cannibalism.
C. The definition of parent is ""someone who doesn't have children.""
Response:  (None)"
0," there is some water eating on the lawn
Options:
A. water is always liquid and the lawn is always green
B. lawn cannot grow water
C. water can not eat","The dog is eating the grass.
Options:
A. Dogs don't eat grass.
B. The dog can run on grass.
C. The grass is green but the dog is not.
Response: A
 Cows chew water
Options:
A. Food is solid and water is liquid
B. Cows cannot chew water
C. Water cannot be chewed
Response: C
 the fish swam on the grass
Options:
A. some swimming fish can eat grass
B. the fish likes swimming
C. fish can only swim in the water
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 there is some water eating on the lawn
Options:
A. water is always liquid and the lawn is always green
B. lawn cannot grow water
C. water can not eat
Response:  B"
0," a duck has two hands
Options:
A. a duck may be bigger than a hand
B. a duck only has feet and wings
C. I don't like eating duck wings","a duck walks on three legs
Options:
A. the duck's legs are short
B. a duck has only two legs
C. a duck has two wings
Response: B
 Ducks can fly.
Options:
A. Ducks' wings can swim.
B. Ducks' wings can't fly.
C. Ducks' wings have dense feathers.
Response: B
 I've never seen a chicken with legs before.
Options:
A. Chickens have wings instead of arms.
B. My uncle's chickens like to run around, all day long.
C. My favorite part of a chicken is his beak.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 a duck has two hands
Options:
A. a duck may be bigger than a hand
B. a duck only has feet and wings
C. I don't like eating duck wings
Response:  A"
0," The doctor failed medical school
Options:
A. If the doctor failed medical school, he isn't a doctor
B. The doctor is teaching in medical school
C. The doctor is afraid of cats in medical school","Doctors never get sick
Options:
A. Human beings get sick sometimes and doctors are humans
B. Doctors take many responsibilities
C. No one likes to get sick
Response: A
 The dog and the doctor talked
Options:
A. The dog did not like the doctor
B. The doctor was deaf
C. A dog cannot talk
Response: C
 The doctor gave out homework
Options:
A. Doctors work in hospitals, teachers work in schools
B. Doctors give people shots
C. Homework is given out in schools
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The doctor failed medical school
Options:
A. If the doctor failed medical school, he isn't a doctor
B. The doctor is teaching in medical school
C. The doctor is afraid of cats in medical school
Response:  B"
0," The elephant is pink.
Options:
A. Elephants may sometimes eat pink food
B. he elephant is gray but not pink.
C. Elephants do not wear a pink dress","The elephant is blue.
Options:
A. Elephants have trunks.
B. The sky is sometimes cloudy.
C. Elephants are grey.
Response: C
 I dress an elephant
Options:
A. An elephant is a wild animal
B. An elephant is grey
C. An elephant has a proboscis
Response: A
 He saw a green elephant
Options:
A. An elephant lives in a green forest
B. A green elephant does not exist
C. An elephant eats green palm leaves
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The elephant is pink.
Options:
A. Elephants may sometimes eat pink food
B. he elephant is gray but not pink.
C. Elephants do not wear a pink dress
Response: 3"
0," She puts dirty clothes in the cabinet
Options:
A. people would like to keep clean but not dirty clothes in the cabinet
B. She doesn't like dirty clothes.
C. She loves to smell clean clothes and file them in the cabinet.","He put the dirty clothes in the refrigerator
Options:
A. A refrigerator is to big for the dirty clothes
B. Dirty clothes won't get clean in the refrigerator
C. The refrigerator isn't the right temperature to clean the dirty clothes
Response: B
 Linda puts the snacks in the washing machine.
Options:
A. Snacks are so expensive that she refuses to put them in the washing machine.
B. Snacks will dirty the washing machine.
C. The washing machine doesn't eat snacks.
Response: B
 she pours some mud to do the laundry
Options:
A. doing the laundry is no pleasure
B. mud can only make clothes dirtier
C. she doesn't have enough money to buy anything else
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 She puts dirty clothes in the cabinet
Options:
A. people would like to keep clean but not dirty clothes in the cabinet
B. She doesn't like dirty clothes.
C. She loves to smell clean clothes and file them in the cabinet.
Response:  C"
0," He borrowed a grinder from the library
Options:
A. Grinders are too heavy to carry
B. Grinders need the power to operate
C. A library is containing collections of books","He talked to her using a book shelf
Options:
A. Book shelves are for keeping books
B. There are book shelves in the library
C. He can buy any type of book shelves
Response: A
 He carried his books with him in his coffee mug
Options:
A. Coffee mugs are too fragile to carry books
B. Books do not typically fit inside of coffee mugs
C. Books do not contain any coffee
Response: B
 He placed a blender on the mantle.
Options:
A. Blenders use electricity whereas a mantle is above a fireplace.
B. A blender doesn't work above a fireplace.
C. People use a blender in the kitchen.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He borrowed a grinder from the library
Options:
A. Grinders are too heavy to carry
B. Grinders need the power to operate
C. A library is containing collections of books
Response: 2"
0," he added pepper to his coffee
Options:
A. pepper can dissolve in the coffee
B. pepper makes coffee too spicy to drink
C. coffee and pepper have different ingredients","he added vinegar to his coffee
Options:
A. the color of vinegar is usually similar to that of coffee
B. vinegar makes coffee too sour to drink
C. coffee and vinegar have different ingredients
Response: B
 She added extra pepper in her bubble tea
Options:
A. Bubble tea is popular in east Asia
B. People don't like pepper in their milk tea
C. Bubble tea is usually not expensive
Response: B
 He poured coffee into pizza.
Options:
A. Pizza isn't suitable for drinking coffee.
B. Coffee can be much too hot.
C. Pizza can have many toppings.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 he added pepper to his coffee
Options:
A. pepper can dissolve in the coffee
B. pepper makes coffee too spicy to drink
C. coffee and pepper have different ingredients
Response: 2"
0," Dogs have hooves.
Options:
A. Dogs are mammals.
B. Dogs have paws.
C. Dogs can bark.","Dogs are teaching students
Options:
A. Dogs don't have enough knowledge to teach students
B. Dogs are mammals.
C. Dog has four paws.
Response: A
 Dogs have feathers.
Options:
A. Dogs have four legs.
B. Dogs are man's best friend.
C. Dogs have fur.
Response: C
 Dog is cleaning.
Options:
A. Dogs can't clean
B. Dogs are mammals.
C. dog has four paws.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Dogs have hooves.
Options:
A. Dogs are mammals.
B. Dogs have paws.
C. Dogs can bark.
Response:  B"
0," We don't communicate with each other at all
Options:
A. Communication s a vital aspect of life on earth
B. People communicate for many greedy reasons and some are cynical when they do.
C. Communication is at an all-time low with the advent of technology","language is the only way to communicate for human beings
Options:
A. language is very effective for communication in most situations
B. people can communicate in many other ways
C. every nation has its own language
Response: B
 Man and monkey can communicate through language.
Options:
A. Communication can happen without language.
B. Monkeys can't understand human language and talk.
C. Man and monkeys have many similarities.
Response: B
 we can talk with dogs
Options:
A. dogs can't speak humans' language
B. humans and animals can't make friends
C. we have many other ways to communicate with dogs except talking
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 We don't communicate with each other at all
Options:
A. Communication s a vital aspect of life on earth
B. People communicate for many greedy reasons and some are cynical when they do.
C. Communication is at an all-time low with the advent of technology
Response:  C"
0," he put a hat inside of his head
Options:
A. a hat can't get through the skull into the head
B. hats are always colorful
C. hats can be bigger than heads","He has hat on his nose
Options:
A. Hat normally comes in brown color
B. Hat is usually worn on head
C. Nose is in triangle shape
Response: B
 The performer changed his head in a flash
Options:
A. Head is only one for everyone
B. Head's appearence is too many
C. Head can grow
Response: A
 He wore a hat on his button.
Options:
A. hats smell nicer than buttons
B. a button cannot dance
C. hats are bigger than buttons
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 he put a hat inside of his head
Options:
A. a hat can't get through the skull into the head
B. hats are always colorful
C. hats can be bigger than heads
Response: 3"
0," He put all plates in the washing machine to clean
Options:
A. With soap, he can wash away plates easily
B. Without proper cleaning of plates he will get diarrhea
C. Usually washing machine can clean only clothes, plates are cleaned in the dishwasher","he put all plates in washing machine to clean
Options:
A. with soap he can wash away plates easily
B. plates and washing machines are usually white
C. usually washing machine can clean only cloths, plates are cleaned in dish washer
Response: C
 He put clothes in the dishwasher
Options:
A. Dishwashers go in kitchens
B. Clothes can only get clean in a washing machine, while dishes must be washed in a dishwasher
C. Washing machines are bigger than dishwashers
Response: B
 He cleaned the table with sandpaper
Options:
A. The surface of sandpaper is very rough
B. Sandpaper will damage the surface of the table
C. He wipes the table every day before having dinner
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He put all plates in the washing machine to clean
Options:
A. With soap, he can wash away plates easily
B. Without proper cleaning of plates he will get diarrhea
C. Usually washing machine can clean only clothes, plates are cleaned in the dishwasher
Response: 3 (He used wrong appliance for plate's cleans)"
0," You should iron your clothes before you wash them
Options:
A. Washing the clothes would wrinkle the clothes again
B. The iron should not be placed in the washing machine
C. Clothes should be washed or ironed","I put on my clothes to take a shower
Options:
A. washing machine is a better choice for washing clothes
B. your body can't get clean with clothes worn
C. clothes shouldn't be washed with the body together
Response: B
 Washing your clothes requires fire
Options:
A. Drying clothes after washing with fire
B. Fire can make clothes burn
C. People wash clothes by the fire
Response: B
 The first thing you do when doing laundry is to throw it in a puddle.
Options:
A. Clothes are dry while puddles are wet.
B. Clothes are stored inside while puddles are found outside.
C. Putting clothes in a puddle would make them dirtier.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 You should iron your clothes before you wash them
Options:
A. Washing the clothes would wrinkle the clothes again
B. The iron should not be placed in the washing machine
C. Clothes should be washed or ironed
Response:  A"
0," he kept shoe in the fridge
Options:
A. fridge is more expensive than shoes
B. shoe is used to wear not for eating
C. shoe rack is used to keep all type of shoes","He kept shoes on the book shelf
Options:
A. Shoes are to protect foot
B. Shoes are not for reading
C. Shoes are to be kept in shoe rack not on book shelf
Response: C
 I put my clothes in a shoebox
Options:
A. shoebox is used to put on shoes
B. people need to wear both clothes and shoes
C. Now shoes are more expensive than clothes
Response: A
 he kept a chair inside the fridge
Options:
A. fridge store vegetables and fruits
B. chair is bigger than the fridge
C. chair used to sit
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 he kept shoe in the fridge
Options:
A. fridge is more expensive than shoes
B. shoe is used to wear not for eating
C. shoe rack is used to keep all type of shoes
Response: 3"
0," Carol turned on the potato
Options:
A. Carol eats the potato
B. A potato can't be turned on
C. potatoes can be used to make electricity","he cooked the stove
Options:
A. stove is used to cook potatoes but cannot be cooked
B. stoves are big while potatoes are small
C. potato can't cook a stove
Response: A
 puts a computer into a pan and cooks it
Options:
A. a computer will break if cooked by a pan
B. a computer will get boiled if cooked by a pan
C. Jane wants to control his pan and stove by his computer
Response: A
 I cooked a potato in the sink.
Options:
A. Potatoes can not be cooked.
B. A sink is not used to cook food.
C. A sink is smaller than a potato.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Carol turned on the potato
Options:
A. Carol eats the potato
B. A potato can't be turned on
C. potatoes can be used to make electricity
Response:  C"
0," she got off the cruise ship at the crossroad
Options:
A. Cruise ships never stop
B. cruise ships don't have people on them
C. There are no crossroads in the sea","the ship sailed across the iced waters of the Atlantic
Options:
A. a ship can't sail across the ice
B. in the Atlantic the water was cold all year round
C. the temperature is getting lower and lower
Response: A
 he drives his ship on the road
Options:
A. the ship is lack of fuel oil
B. a ship can't move without water
C. he parked his ship at the dock
Response: B
 ships have wheels
Options:
A. no ship has any wheels
B. ship can move on the water
C. we can go abroad by ship
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 she got off the cruise ship at the crossroad
Options:
A. Cruise ships never stop
B. cruise ships don't have people on them
C. There are no crossroads in the sea
Response:  C"
0," he purchased lime and cement to prepare sandwiches for dinner
Options:
A. lime and cement has some inedible chemicals
B. general supermarkets don't sell lime and cement
C. cement is made from lime and limestone","he put some cement on the bread to eat
Options:
A. some roads are made of cement
B. bread is widely eaten by human
C. no one can eat cement at all
Response: C
 he ordered sandwich from the saloon
Options:
A. sandwich is made of bread and saloon in built with brick
B. saloon is a place for grooming
C. There are very few saloon in the city
Response: B
 He ate clay as a snack
Options:
A. clay is mostly brown and he does not like brown
B. clay is not a food item
C. He could not buy clay as it was out of stock
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 he purchased lime and cement to prepare sandwiches for dinner
Options:
A. lime and cement has some inedible chemicals
B. general supermarkets don't sell lime and cement
C. cement is made from lime and limestone
Response:  A"
0," shirts are clothes that birds wear
Options:
A. clothes keep people warm
B. the birds eat worms
C. birds don't need clothes","There are buttons on his chicken
Options:
A. Buttons are on shirts but not on chickens
B. Buttons are round
C. Chickens lay eggs
Response: A
 people take off clothes when they feel cold
Options:
A. clothes are used to keep people warm
B. clothes act as decorations to human beings
C. clothes don't heat people up in cold weathers
Response: A
 a bird swims in the water
Options:
A. the birds can't swim
B. the birds has wings
C. birds need water to drink
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 shirts are clothes that birds wear
Options:
A. clothes keep people warm
B. the birds eat worms
C. birds don't need clothes
Response:  B"
0," He wears an umbrella on his head.
Options:
A. People don't wear umbrellas on their heads.
B. Umbrellas are opened outside.
C. umbrella is made of plastic.","It's raining heavily, people on the street all have a sunglasses on their face
Options:
A. Wearing a sunglasses is cool
B. Some people also want an umbrella on sunny days
C. There is usually no sunshine on rainy days, thus people don't need sunglasses
Response: C
 He is wearing a green car
Options:
A. No one can wear a car on his head
B. Some cars are green
C. Green hat looks beautiful
Response: A
 He put his hat on his feet
Options:
A. There is a scar on his feet
B. A hat is worn on the head
C. He likes to clean his feet and buy hats from the mall
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He wears an umbrella on his head.
Options:
A. People don't wear umbrellas on their heads.
B. Umbrellas are opened outside.
C. umbrella is made of plastic.
Response: 1 (People do not typically carry things like this)."
0," The sun is very cold.
Options:
A. The average temperature of the sun of 5.778 K can be considered hot.
B. The sun is often considered as being yellow.
C. Sun can melt cold ice","The sun is too cold
Options:
A. The sun is the color red
B. The sun is too bright
C. The sun has a surface temperature of 5,778 K. Therefore, the sun cannot be cold
Response: C
 The sun is cold
Options:
A. The temperature of the sun is enough to turn cold into hot
B. The temperature of the sun is very high
C. There is no cold thing on the sun
Response: B
 sun makes the earth cold
Options:
A. sun shines and some parts of the earth are still freezing
B. sun is so hot but inside my fridge which is on earth is freezing
C. sun is hot and makes the earth warm not cold
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The sun is very cold.
Options:
A. The average temperature of the sun of 5.778 K can be considered hot.
B. The sun is often considered as being yellow.
C. Sun can melt cold ice
Response:  A"
0," he carried a whale in his car
Options:
A. he drove his car to see the whale
B. a whale is much bigger than his car
C. a whale can't drive his car","he carried a car in his arms
Options:
A. he cannot carry car in his arms as they are bigger and haevier
B. Cars usually have four wheels
C. cars do not breathe
Response: A
 He rode his car across the ocean
Options:
A. Cars cannot ride across the ocean
B. The ocean is blue and cars are sometimes blue.
C. The ocean is larger than the car.
Response: A
 He took a whale out of his schoolbag
Options:
A. There's no room for a whale in the schoolbag
B. He went to the aquarium to watch whales
C. He drew a blue whale with a pencil
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 he carried a whale in his car
Options:
A. he drove his car to see the whale
B. a whale is much bigger than his car
C. a whale can't drive his car
Response:  B"
0," He went to fishing in the Jeep to the desert.
Options:
A. fishing can be done on the lake only.
B. desert is full of sand
C. Jeep is used to commute on road","he likes fishing by a desert
Options:
A. the desert is usually hot
B. there is no fish in the desert
C. it's a nice thing to eat fish in the desert
Response: B
 He likes fishing in the desert.
Options:
A. There is no water in the desert and you can't fish.
B. There are many fishes and deserts in the world
C. Camels live in the desert, fishes live in the water
Response: A
 he likes sitting in a boat and floating on the desert
Options:
A. it's better to ride camels in desert
B. desert is too dangerous for boating
C. boat needs water to float
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He went to fishing in the Jeep to the desert.
Options:
A. fishing can be done on the lake only.
B. desert is full of sand
C. Jeep is used to commute on road
Response: 3"
0," the ripe apples taste spicy
Options:
A. I ate a ripe apple after having spicy food
B. apples have no spicy ingredients
C. the apples are very delicious","Apples are usually spicy
Options:
A. Sarah likes to eat apples and spicy food
B. Eating more apples helps to replenish vitamins
C. Generally, apples are sweet or sour, but definitely not spicy
Response: C
 Mature apples are bitter.
Options:
A. mature apples will rot and become bitter if they are kept for a long time.
B. mature apple and some pills are red and pills are bitter.
C. Mature apples contain a lot of sugar.
Response: C
 People may taste spicy when they drink coffee
Options:
A. Coffee does not contain spicy things
B. Coffee can ease people's sleepiness
C. People like to drink coffee while they are relaxing
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the ripe apples taste spicy
Options:
A. I ate a ripe apple after having spicy food
B. apples have no spicy ingredients
C. the apples are very delicious
Response:  B"
0," the two-years-old baby drove her father daycare
Options:
A. the baby is curious about driving
B. the baby don't want to learn to drive
C. the baby isn't of age to drive","The baby drove to the store.
Options:
A. Baby are small and Men are drivers.
B. A baby does not know where the store is.
C. A baby cannot drive.
Response: C
 The baby drove all the way to Arkansas.
Options:
A. A baby would cry the whole trip
B. Baby car seats are not meant for the drivers seat
C. Babies do not drive cars.
Response: C
 You may see a child driving
Options:
A. The driver drives the vehicle very quickly
B. The child is not eligible to drive the vehicle
C. A driver knows the vehicle very well
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the two-years-old baby drove her father daycare
Options:
A. the baby is curious about driving
B. the baby don't want to learn to drive
C. the baby isn't of age to drive
Response: 3"
0," I can drink bleach instead of water
Options:
A. I use bleach to clean the water in the pool
B. If you drink bleach you'll die because it's a chemical product
C. if you do not drink water, you'll die","My brother and I went to a restaurant, he ordered bleach
Options:
A. Bleach is white while water is colorless
B. Bleach is extremely dangerous, also you can't order bleach
C. Water is healthier than bleach
Response: B
 I drank bleach.
Options:
A. Bleach is a denser liquid than water.
B. Bleach is used for cleaning.
C. Bleach is not stored in the kitchen.
Response: B
 Drinking bleach is good for your health
Options:
A. Bleach is usually white, water is colorless
B. The color of water varies with the ambient conditions in which that water is present
C. Consuming bleach is very dangerous
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 I can drink bleach instead of water
Options:
A. I use bleach to clean the water in the pool
B. If you drink bleach you'll die because it's a chemical product
C. if you do not drink water, you'll die
Response: 1 (If you drunkbleachedyou willdie)"
0," She went for a run on the Sun.
Options:
A. The Sun is on another planet
B. The Sun is too hot to run on.
C. The Sun is over 100,00 miles away.","She ran into the sun
Options:
A. The sun is a lie perpetrated by liberal media
B. Women are incapable of running long distances
C. Humans cannot run in the vacuum of space, and the sun is very far away
Response: C
 She walked a mile on the sun.
Options:
A. The sun is yellow.
B. Humans cannot walk on the sun.
C. She does not like the sun.
Response: B
 Alice is running on the sea
Options:
A. a human cannot run on water like sea
B. running near the sea is dangerous
C. the sea is too deep to run on
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 She went for a run on the Sun.
Options:
A. The Sun is on another planet
B. The Sun is too hot to run on.
C. The Sun is over 100,00 miles away.
Response: 2"
0," the room is a nice place to jog
Options:
A. he likes to go jogging after leaving room
B. The room cannot jog
C. you cannot go jogging in a room","He goes running in his room every day.
Options:
A. The room is too small for running.
B. People can have their own space in their own room.
C. Running is good for health.
Response: A
 she like to jog in the mall
Options:
A. she can walk around the mall but not jog
B. security will not let you jog in the mall
C. She can go run into a wall if she is at the mall
Response: B
 Jim practices running on the bed every morning
Options:
A. bed is not suitable for running
B. Jim cannot get up in the morning
C. there are no playgrounds near Jim's house
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the room is a nice place to jog
Options:
A. he likes to go jogging after leaving room
B. The room cannot jog
C. you cannot go jogging in a room
Response:  C"
0," The black owl is red
Options:
A. Large owls are usually black
B. If the owl is black then it cannot be read
C. black owls blend in with the night","There is a penguin building a nest in the oak tree
Options:
A. oak trees have green leaves and penguins are black and white
B. penguins do not build nests in trees
C. penguins cannot eat acorns
Response: B
 owls sleep at night
Options:
A. no owl sleep at night
B. owls prey on mouse
C. night is dark and quiet
Response: A
 Moon is red in color
Options:
A. Moon is seen during nite time
B. Moon is white in color
C. Sun is bigger than moon
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The black owl is red
Options:
A. Large owls are usually black
B. If the owl is black then it cannot be read
C. black owls blend in with the night
Response:  C"
0," Yesterday, a dinosaur chased me.
Options:
A. There are no living dinosaurs.
B. Dinosaurs can't drive cars.
C. Dinosaurs never eat humans","dinosaurs are on the streets
Options:
A. the dinosaur museum is real
B. dinosaurs ceased to exist a long time ago
C. dinosaur bones exist
Response: B
 She rode a dinosaur to work
Options:
A. Dinosaurs are aggressive and would attack her
B. Dinosaurs have no sense of direction and would get lost
C. Dinosaurs are extinct
Response: C
 Uncle saw a dinosaur on the street
Options:
A. Dinosaurs are very large
B. Dinosaurs are living on the land
C. Dinosaurs have long since become extinct
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Yesterday, a dinosaur chased me.
Options:
A. There are no living dinosaurs.
B. Dinosaurs can't drive cars.
C. Dinosaurs never eat humans
Response:  A"
0," My son placed his school locker on his dresser.
Options:
A. Dressers are usually brown with handles while school lockers are usually grey.
B. A dresser is much bigger than a school locker.
C. A school locker can eat a dresser during school hours.","I sat on the wardrobe after lunch
Options:
A. Wardrobes are usually wooden
B. Wardrobes are not usual places to sit
C. Wardrobes store clothing
Response: B
 He found a missing fridge inside his wardrobe.
Options:
A. Wardrobes usually have more doors than fridges.
B. Inside a fridge is cooler than inside a wardrobe.
C. A fridge doesn't fit inside a wardrobe.
Response: C
 He folded his clothes and put them in the fridge.
Options:
A. Clothes are usually colorful while fridges aren't.
B. Clothes do not belong in the fridge.
C. The fridge cannot wash the clothes.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 My son placed his school locker on his dresser.
Options:
A. Dressers are usually brown with handles while school lockers are usually grey.
B. A dresser is much bigger than a school locker.
C. A school locker can eat a dresser during school hours.
Response: 3 (The option that goes Against Common Sense)"
0," the farmers live on a cloud
Options:
A. clouds are floating in the air
B. cloud has water which people live on
C. no one lives in the air","I can touch the cloud
Options:
A. Stones are heavier than the clouds on the sky
B. The Clouds are usually white, but the stones have many colors
C. Cloud is on the sky, but people live on the earth
Response: C
 farmers can plant rockets in farm
Options:
A. rockets are hard to produce
B. farmers live in the farm
C. no one can plant rockets
Response: C
 I sat on a cloud.
Options:
A. I do not like clouds.
B. I cannot sit on a cloud as it is made of vapour.
C. Clouds are often white.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the farmers live on a cloud
Options:
A. clouds are floating in the air
B. cloud has water which people live on
C. no one lives in the air
Response: 2"
0," Wallets are typically used to hold spider eggs and denim.
Options:
A. The wallet is made of leather.
B. Wallets are used for financial security.
C. Spiders may creep on denim.","You can use a jellyfish to hold checks.
Options:
A. A jellyfish is a sea creature not intended to hold anything.
B. Jellyfish are soft and checks are made of paper.
C. Jellyfish don't eat checks.
Response: A
 A school bag is used for storing clothes for travelling.
Options:
A. A school bag is used for storing books and stationery for schooling.
B. A garment bag is bigger than a school bag.
C. A garment bag can pack more things than a school bag.
Response: A
 You are likely to find a pair of pants in a closet strongbox
Options:
A. You can put your pants on the strongbox for convenience
B. An abandoned strongbox can be used for pants
C. strongbox usually hold important items instead of pants
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Wallets are typically used to hold spider eggs and denim.
Options:
A. The wallet is made of leather.
B. Wallets are used for financial security.
C. Spiders may creep on denim.
Response:  B"
0," Janitors create financial models for their company
Options:
A. janitors can use easy financial models
B. Most janitors do not create financial models for their company
C. Janitors cannot eat Financial models","Jack works at a garage as a waiter
Options:
A. a garage doesn't need waiters
B. waiters should be friendly to customers
C. Not every family has a garage
Response: A
 a customer can ask a cleaner question about the price of products in a mall
Options:
A. Products with suitable price in the mall are popular
B. Cleaners in the mall usually clean the ground but not the products
C. a cleaner is in charge of cleaning not the products
Response: C
 An employee can price goods
Options:
A. An owner serve foods to employees
B. Owners always stand and sell goods
C. Only owner could price the goods
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Janitors create financial models for their company
Options:
A. janitors can use easy financial models
B. Most janitors do not create financial models for their company
C. Janitors cannot eat Financial models
Response:  B"
